fecha_de_corte,anio,departamento,municipio,nro_corresponsales,nro_total,monto_total,nro_total_cta_ahorros,saldo_total_cta_ahorros,nro_total_credito_consumo,monto_total_credito_consumo,nro_total_microcredito,monto_total_microcredito,nro_prod_deposito_nivel_nacional,monto_prod_deposito_nivel_nacional,cantidad_entidades,cantidad_tipos_producto,indice_inclusion_financiera,nivel_inclusion_financiera,nivel_siguiente_corte,fecha_siguiente_corte
2020-09-30,2020,MAGDALENA,CERRO SAN ANTONIO,23,8324.0,3265749762.7,3299.0,2578070623.0,0,0.0,10,108000000.0,0.0,0.0,15,8,0.47438251587999597,bajo,medio,2020-12-31
2020-12-31,2020,MAGDALENA,CERRO SAN ANTONIO,34,8778.0,3752033945.75,3371.0,2490076031.0,2,21000000.0,21,226000000.0,0.0,0.0,15,8,0.5430876727034191,medio,medio,2021-03-31
2017-12-31,2017,MAGDALENA,CHIVOLO,18,21597.0,22064988249.56,4059.0,2228729591.0,7,60200000.0,16,154600000.0,0.0,0.0,11,7,0.5390377479650659,medio,medio,2018-03-31
2018-03-31,2018,MAGDALENA,CHIVOLO,14,20405.0,19966718218.59,3898.0,2019583106.0,3,9000000.0,23,248980000.0,0.0,0.0,8,7,0.5229195874297942,medio,medio,2018-06-30
2018-06-30,2018,MAGDALENA,CHIVOLO,20,23090.0,19719328675.5,3962.0,2895259081.0,3,23200000.0,18,175825000.0,0.0,0.0,9,7,0.5300682758342447,medio,medio,2018-09-30
2018-09-30,2018,MAGDALENA,CHIVOLO,16,23452.0,21198961840.56,4057.0,2564318546.0,6,17921000.0,26,221574159.0,0.0,0.0,11,7,0.5396642638568117,medio,medio,2018-12-31
2018-12-31,2018,MAGDALENA,CHIVOLO,16,25852.0,22858601023.28,3437.0,2293622192.0,3,13000000.0,16,135848264.0,0.0,0.0,8,7,0.52138154976751,medio,medio,2019-03-31
2019-03-31,2019,MAGDALENA,CHIVOLO,19,23127.0,21167502819.5,3501.0,2507193139.0,6,7066510.0,23,231880762.0,0.0,0.0,11,7,0.5364244926858158,medio,medio,2019-06-30
2019-06-30,2019,MAGDALENA,CHIVOLO,20,26739.0,21314920670.57,3566.0,2389581143.0,8,38860000.0,25,153580000.0,0.0,0.0,10,7,0.5408254168625173,medio,medio,2019-09-30
2019-09-30,2019,MAGDALENA,CHIVOLO,30,31843.0,27976946909.61,3623.0,2495220911.0,10,39676510.0,33,348257256.0,0.0,0.0,13,7,0.5591432202480916,medio,medio,2019-12-31
2019-12-31,2019,MAGDALENA,CHIVOLO,30,33747.0,30777556484.26,3661.0,1936177807.0,10,60121798.0,46,241304716.0,0.0,0.0,15,7,0.5656644525282098,medio,medio,2020-03-31
2020-03-31,2020,MAGDALENA,CHIVOLO,37,28984.0,24943547830.99,3781.0,4990660960.0,11,2214959.0,147,619270000.0,0.0,0.0,18,8,0.5838734773380956,medio,medio,2020-06-30
2020-06-30,2020,MAGDALENA,CHIVOLO,46,27837.0,21975737363.0,3886.0,6598610388.0,13,2195438.0,116,403407461.0,0.0,0.0,20,8,0.5861346819358507,medio,alto,2020-09-30
2020-09-30,2020,MAGDALENA,CHIVOLO,46,40115.0,36218855224.0,4033.0,6730809790.0,21,14461302.0,384,1118987635.0,0.0,0.0,20,8,0.6116196860914831,alto,alto,2020-12-31
2020-12-31,2020,MAGDALENA,CHIVOLO,62,45572.0,38826114935.36,4118.0,5263983238.0,15,1978885.0,364,978579754.0,0.0,0.0,19,8,0.6043705845385497,alto,alto,2021-03-31
2017-12-31,2017,MAGDALENA,CIENAGA,81,43721.0,16680247786.98,66721.0,47897379151.270004,4515,9403288950.39,1704,5359119660.46,0.0,0.0,15,9,0.6992081389485814,alto,alto,2018-03-31
2018-03-31,2018,MAGDALENA,CIENAGA,103,41979.0,16017417637.52,67131.0,54859803531.29,4336,8777859458.92,1663,4989812760.4,0.0,0.0,15,9,0.700359183285789,alto,alto,2018-06-30
2018-06-30,2018,MAGDALENA,CIENAGA,122,43558.0,16159160603.67,68872.0,60703885822.15,4862,10371916016.73,1767,5312479641.0,0.0,0.0,16,8,0.7000161819214044,alto,alto,2018-09-30
2018-09-30,2018,MAGDALENA,CIENAGA,112,46825.0,17275524243.72,70527.0,53437296448.11,5090,10451107496.34,1734,5368260189.0,0.0,0.0,16,8,0.6998255066177274,alto,alto,2018-12-31
2018-12-31,2018,MAGDALENA,CIENAGA,111,48909.0,18643349737.34,70254.0,47464151737.55,5753,14762339796.279999,1506,4823022985.0,0.0,0.0,16,9,0.7059401277939348,alto,alto,2019-03-31
2019-03-31,2019,MAGDALENA,CIENAGA,127,49966.0,19073910569.83,72087.0,50171225824.02,5389,12119074870.46,1565,4774240718.0,0.0,0.0,17,9,0.7085037257169442,alto,alto,2019-06-30
2019-06-30,2019,MAGDALENA,CIENAGA,130,54373.0,21433149435.08,75055.0,55871519135.41,6301,15299523273.73,1578,5043830365.2,0.0,0.0,17,8,0.7058683594423016,alto,alto,2019-09-30
2019-09-30,2019,MAGDALENA,CIENAGA,165,64658.0,25423341954.96,78954.0,54474133780.1,6239,16891950816.39,1454,4974503992.0,0.0,0.0,17,8,0.7089676301135079,alto,alto,2019-12-31
2019-12-31,2019,MAGDALENA,CIENAGA,171,81095.0,33605540355.87,82555.0,49298675971.340004,6650,16953140512.82,1377,5423399445.0,0.0,0.0,19,8,0.7144876509095136,alto,alto,2020-03-31
2020-03-31,2020,MAGDALENA,CIENAGA,208,92934.0,44257063424.18,84385.0,56267110319.259995,5757,12905070322.5,1360,5360294508.1,0.0,0.0,21,8,0.7191406160407602,alto,alto,2020-06-30
2020-06-30,2020,MAGDALENA,CIENAGA,244,84470.0,43812353832.16,86771.0,71887595692.19,3311,4005613104.13,438,1730211101.0,0.0,0.0,23,8,0.7032177791961339,alto,alto,2020-09-30
2020-09-30,2020,MAGDALENA,CIENAGA,255,107706.0,53037950651.37,88038.0,66601477093.74,4227,8796029692.59,1462,4600132494.12,0.0,0.0,24,8,0.7237952440230884,alto,alto,2020-12-31
2020-12-31,2020,MAGDALENA,CIENAGA,330,142774.0,68202284794.71001,90339.0,63121772265.920006,4982,12932280127.54,1749,6307553705.0,0.0,0.0,23,8,0.7316582428757546,alto,alto,2021-03-31
2017-12-31,2017,MAGDALENA,CONCORDIA,8,240.0,122906119.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,2,0.17049299159394857,bajo,bajo,2018-03-31
2018-03-31,2018,MAGDALENA,CONCORDIA,8,288.0,45540319.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,7,2,0.16504344147492683,bajo,bajo,2018-06-30
2018-06-30,2018,MAGDALENA,CONCORDIA,12,437.0,61009673.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,7,2,0.17118725981120184,bajo,bajo,2018-09-30
2018-09-30,2018,MAGDALENA,CONCORDIA,9,478.0,71217471.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,7,2,0.16998018239425686,bajo,bajo,2018-12-31
2018-12-31,2018,MAGDALENA,CONCORDIA,10,402.0,86654165.0,0.0,0.0,73,645506075.0,0,0.0,0.0,0.0,7,3,0.27059658108134554,bajo,bajo,2019-03-31
2019-03-31,2019,MAGDALENA,CONCORDIA,14,694.0,232538021.0,0.0,0.0,62,752387378.0,0,0.0,0.0,0.0,9,3,0.2850672862768909,bajo,bajo,2019-06-30
2019-06-30,2019,MAGDALENA,CONCORDIA,16,1543.0,720089162.0,0.0,0.0,70,604608922.0,0,0.0,0.0,0.0,9,3,0.2938154804263719,bajo,bajo,2019-09-30
2019-09-30,2019,MAGDALENA,CONCORDIA,20,2191.0,1079967481.0,0.0,0.0,93,1050733963.0,0,0.0,0.0,0.0,10,3,0.3045593679248923,bajo,bajo,2019-12-31
2019-12-31,2019,MAGDALENA,CONCORDIA,17,3008.0,1643406956.0,0.0,0.0,129,1844546899.0,0,0.0,0.0,0.0,11,3,0.3121871433661358,bajo,bajo,2020-03-31
2020-03-31,2020,MAGDALENA,CONCORDIA,21,3227.0,1841999954.0,0.0,0.0,116,1946173646.0,0,0.0,0.0,0.0,14,7,0.35969452569023574,bajo,bajo,2020-06-30
2020-06-30,2020,MAGDALENA,CONCORDIA,15,3289.0,1852733069.0,0.0,0.0,46,271565528.0,0,0.0,0.0,0.0,10,7,0.33752041156357504,bajo,bajo,2020-09-30
2020-09-30,2020,MAGDALENA,CONCORDIA,15,5933.0,3835272694.0,0.0,0.0,97,1121160811.0,0,0.0,0.0,0.0,11,7,0.35358691678644294,bajo,bajo,2020-12-31
2020-12-31,2020,MAGDALENA,CONCORDIA,23,5886.0,3364137527.0,0.0,0.0,104,1682943126.0,0,0.0,0.0,0.0,12,7,0.3603568743588663,bajo,bajo,2021-03-31
2017-12-31,2017,MAGDALENA,EL BANCO,92,56624.0,21165615262.79,47602.0,26500585479.03,321,5579964800.96,1446,3682401219.08,0.0,0.0,14,8,0.6726399108591808,alto,alto,2018-03-31
2018-03-31,2018,MAGDALENA,EL BANCO,103,55225.0,19954865162.489998,47288.0,23196358972.65,320,4029476752.05,1376,3419766886.08,0.0,0.0,13,8,0.6691950238961873,alto,alto,2018-06-30
2018-06-30,2018,MAGDALENA,EL BANCO,112,52975.0,20976681698.07,48225.0,25809579045.68,365,6364131128.48,1400,3264408992.0,0.0,0.0,13,8,0.6722762559688085,alto,alto,2018-09-30
2018-09-30,2018,MAGDALENA,EL BANCO,116,59207.0,21946357270.48,49164.0,25167465262.07,420,6793251512.93,1437,3401601596.0,0.0,0.0,15,8,0.6784598517537194,alto,alto,2018-12-31
2018-12-31,2018,MAGDALENA,EL BANCO,112,63652.0,24921942878.16,47543.0,23958496796.64,410,6609374000.02,1412,3497686933.0,0.0,0.0,14,8,0.6765196242552508,alto,alto,2019-03-31
2019-03-31,2019,MAGDALENA,EL BANCO,124,63788.0,27534996162.71,48629.0,26207042050.85,385,5557133308.76,1402,3354286115.0,0.0,0.0,15,8,0.6788261430946709,alto,alto,2019-06-30
2019-06-30,2019,MAGDALENA,EL BANCO,129,71503.0,34396613591.26,49525.0,25162377599.629997,555,8409946343.23,1328,3310147116.0,0.0,0.0,15,8,0.6831204954165195,alto,alto,2019-09-30
2019-09-30,2019,MAGDALENA,EL BANCO,160,81529.0,47831367656.16,50472.0,23844685190.92,630,12145171696.35,1068,3864991615.0,0.0,0.0,15,8,0.6870002255526865,alto,alto,2019-12-31
2019-12-31,2019,MAGDALENA,EL BANCO,166,89570.0,55258244263.96,51216.0,26150209446.93,628,11293759370.58,904,3934546897.2,0.0,0.0,16,8,0.6887224622661449,alto,alto,2020-03-31
2020-03-31,2020,MAGDALENA,EL BANCO,184,82528.0,47393716747.29,52221.0,30613303250.579998,711,9165546599.39,1015,3930299801.0,0.0,0.0,19,8,0.6948750307913941,alto,alto,2020-06-30
2020-06-30,2020,MAGDALENA,EL BANCO,206,69253.0,38537747249.0,53707.0,35016315040.0,226,1851783902.0,266,1186425160.0,0.0,0.0,21,8,0.6710323723653994,alto,alto,2020-09-30
2020-09-30,2020,MAGDALENA,EL BANCO,212,94804.0,59125568272.79,54239.0,31717294013.88,241,5157292478.43,1026,3405430569.0,0.0,0.0,22,8,0.6938371165697067,alto,alto,2020-12-31
2020-12-31,2020,MAGDALENA,EL BANCO,259,118262.0,72520560579.2,55325.0,30945291701.510002,312,5984411243.62,1042,3753351795.0,0.0,0.0,22,8,0.6996171420002371,alto,alto,2021-03-31
2017-12-31,2017,MAGDALENA,EL PIﾑON,11,120.0,24030300.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.15257323397592043,bajo,bajo,2018-03-31
2018-03-31,2018,MAGDALENA,EL PIﾑON,8,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,4,1,0.044297735398780465,bajo,bajo,2018-06-30
2018-06-30,2018,MAGDALENA,EL PIﾑON,10,1.0,250000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,2,0.1203522677889128,bajo,bajo,2018-09-30
2018-09-30,2018,MAGDALENA,EL PIﾑON,8,4.0,1154131.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.12387833602120409,bajo,bajo,2018-12-31
2018-12-31,2018,MAGDALENA,EL PIﾑON,9,89.0,44103140.0,0.0,0.0,1,210000.0,0,0.0,0.0,0.0,7,3,0.21627986597075122,bajo,bajo,2019-03-31
2019-03-31,2019,MAGDALENA,EL PIﾑON,12,985.0,514686924.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,3,0.19449704282633118,bajo,bajo,2019-06-30
2019-06-30,2019,MAGDALENA,EL PIﾑON,15,1563.0,827953423.49,0.0,0.0,2,366510.0,0,0.0,0.0,0.0,8,3,0.25160643632438257,bajo,bajo,2019-09-30
2019-09-30,2019,MAGDALENA,EL PIﾑON,19,3154.0,1613384630.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,7,3,0.21157814662260063,bajo,bajo,2019-12-31
2019-12-31,2019,MAGDALENA,EL PIﾑON,18,4367.0,2207646900.0,0.0,0.0,1,216510.0,27,45350000.0,0.0,0.0,9,5,0.3726053520108426,bajo,bajo,2020-03-31
2020-03-31,2020,MAGDALENA,EL PIﾑON,20,4857.0,1958322004.0,0.0,0.0,0,0.0,99,234430000.0,0.0,0.0,12,7,0.3733520018748821,bajo,bajo,2020-06-30
2020-06-30,2020,MAGDALENA,EL PIﾑON,24,6795.0,3104262666.0,0.0,0.0,2,374600.0,69,196810200.0,0.0,0.0,15,7,0.4246429085874766,bajo,bajo,2020-09-30
2020-09-30,2020,MAGDALENA,EL PIﾑON,29,10963.0,5409413173.0,0.0,0.0,0,0.0,390,816461430.0,0.0,0.0,16,7,0.40734731459394546,bajo,bajo,2020-12-31
2017-12-31,2017,MAGDALENA,EL RETﾉN,10,5754.0,1217458984.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.18452036443297068,bajo,bajo,2018-03-31
2018-03-31,2018,MAGDALENA,EL RETﾉN,9,7939.0,1599996209.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.18629233968039297,bajo,bajo,2018-06-30
2018-06-30,2018,MAGDALENA,EL RETﾉN,16,4188.0,1368385264.0,0.0,0.0,1,106336.0,0,0.0,0.0,0.0,9,3,0.2560338266777229,bajo,bajo,2018-09-30
2018-09-30,2018,MAGDALENA,EL RETﾉN,17,6919.0,1367787637.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,2,0.20151399443395476,bajo,bajo,2018-12-31
2018-12-31,2018,MAGDALENA,EL RETﾉN,15,5296.0,1329064952.0,0.0,0.0,3,808530.0,0,0.0,0.0,0.0,8,3,0.26348516821429546,bajo,bajo,2019-03-31
2019-03-31,2019,MAGDALENA,EL RETﾉN,18,5597.0,1313140570.78,0.0,0.0,1,203468.0,0,0.0,0.0,0.0,10,3,0.26304061701153025,bajo,bajo,2019-06-30
2019-06-30,2019,MAGDALENA,EL RETﾉN,19,5969.0,1841309917.0,0.0,0.0,1,150000.0,0,0.0,0.0,0.0,9,3,0.2612046210270158,bajo,bajo,2019-09-30
2019-09-30,2019,MAGDALENA,EL RETﾉN,24,10836.0,3048878051.74,0.0,0.0,2,500000.0,0,0.0,0.0,0.0,11,3,0.2787725417036142,bajo,bajo,2019-12-31
2019-12-31,2019,MAGDALENA,EL RETﾉN,25,11495.0,4464548720.0,0.0,0.0,8,2508530.0,0,0.0,0.0,0.0,12,3,0.29360530728631756,bajo,bajo,2020-03-31
2020-03-31,2020,MAGDALENA,EL RETﾉN,29,14918.0,5837522815.55,0.0,0.0,7,3756000.0,0,0.0,0.0,0.0,14,7,0.3408202363603788,bajo,bajo,2020-06-30
2020-06-30,2020,MAGDALENA,EL RETﾉN,31,18352.0,8150246821.09,0.0,0.0,2,328600.0,0,0.0,0.0,0.0,14,7,0.33091356492728446,bajo,bajo,2020-09-30
2020-09-30,2020,MAGDALENA,EL RETﾉN,29,20486.0,9793676002.32,0.0,0.0,1,175331.0,0,0.0,0.0,0.0,14,7,0.32747328407347936,bajo,bajo,2020-12-31
2017-12-31,2017,MAGDALENA,FUNDACION,77,52425.0,23903352956.01,54047.0,31616587275.52,5330,10559199969.48,1576,3349548695.3599997,0.0,0.0,16,7,0.6866594094049616,alto,alto,2018-03-31
2018-03-31,2018,MAGDALENA,FUNDACION,90,40457.0,17749047360.86,55610.0,32461088128.510002,4886,8513067076.9,1592,3262713499.44,0.0,0.0,16,7,0.6847428103744186,alto,alto,2018-06-30
2018-06-30,2018,MAGDALENA,FUNDACION,114,41336.0,18489852483.22,56953.0,32146823242.489998,5196,11877829882.41,1591,3143338240.0,0.0,0.0,14,7,0.684626711104086,alto,alto,2018-09-30
2018-09-30,2018,MAGDALENA,FUNDACION,100,42434.0,19636339369.4,58137.0,29011018730.97,5460,12946612346.07,1660,3308107138.0,0.0,0.0,15,7,0.6866154152433579,alto,alto,2018-12-31
2018-12-31,2018,MAGDALENA,FUNDACION,98,47976.0,23953425962.43,59021.0,27601277335.36,5880,11867664535.060001,1591,3265665726.8,0.0,0.0,14,7,0.6855432928666698,alto,alto,2019-03-31
2019-03-31,2019,MAGDALENA,FUNDACION,108,45399.0,21004944380.32,60517.0,28674737710.489998,5319,10221372039.95,1653,3436668054.2,0.0,0.0,17,7,0.690610107002919,alto,alto,2019-06-30
2019-06-30,2019,MAGDALENA,FUNDACION,116,52728.0,24781622334.14,62074.0,28955313607.9,6031,12722940358.779999,1484,3088302219.0,0.0,0.0,17,7,0.6927080852225698,alto,alto,2019-09-30
2019-09-30,2019,MAGDALENA,FUNDACION,138,64817.0,37568791966.09,63765.0,27960442846.260002,6207,18819653019.09,1298,3331846667.0,0.0,0.0,16,7,0.6953641118693479,alto,alto,2019-12-31
2019-12-31,2019,MAGDALENA,FUNDACION,140,74797.0,45932038586.26,65045.0,29793063638.57,7334,21274317019.010002,1231,3611727095.0,0.0,0.0,17,7,0.6998712107279194,alto,alto,2020-03-31
2020-03-31,2020,MAGDALENA,FUNDACION,154,64225.0,37693361119.06,66332.0,31015761033.1,6225,17876645582.14,1249,3392292241.0,0.0,0.0,20,7,0.7023650471197559,alto,alto,2020-06-30
2020-06-30,2020,MAGDALENA,FUNDACION,170,54477.0,32152849046.74,67465.0,34965410227.17,3810,5601963641.87,415,1418049431.0,0.0,0.0,22,7,0.6863376210796964,alto,alto,2020-09-30
2020-09-30,2020,MAGDALENA,FUNDACION,177,92182.0,58235085944.299995,68099.0,34785901394.63,4283,10552632858.220001,1337,4226027357.0,0.0,0.0,23,7,0.7087979444256234,alto,alto,2020-12-31
2020-12-31,2020,MAGDALENA,FUNDACION,225,103907.0,64007049305.53999,69418.0,39143992675.229996,5324,15063521810.05,1446,4308236626.0,0.0,0.0,22,7,0.7138780923049034,alto,alto,2021-03-31
2017-12-31,2017,MAGDALENA,GUAMAL,18,7988.0,3693156062.65,7055.0,2710448121.0,2,15000000.0,75,581425000.0,0.0,0.0,11,7,0.5396758258427865,medio,medio,2018-03-31
2018-03-31,2018,MAGDALENA,GUAMAL,23,7568.0,3833137344.24,6967.0,2914826042.0,4,1285150.0,71,501390000.0,0.0,0.0,12,7,0.5382615691350335,medio,medio,2018-06-30
2018-06-30,2018,MAGDALENA,GUAMAL,26,10158.0,4582326054.1,7061.0,3404883706.0,4,40600000.0,90,526060000.0,0.0,0.0,12,7,0.554366486269378,medio,medio,2018-09-30
2018-09-30,2018,MAGDALENA,GUAMAL,22,11978.0,5500132247.12,7156.0,3421470558.0,9,880028.0,63,496190000.0,0.0,0.0,12,7,0.543609888332898,medio,medio,2018-12-31
2018-12-31,2018,MAGDALENA,GUAMAL,23,11391.0,5962231045.96,6167.0,2908057321.0,31,90116830.0,70,479564568.0,0.0,0.0,12,7,0.5635674154889001,medio,medio,2019-03-31
2019-03-31,2019,MAGDALENA,GUAMAL,32,11155.0,5383066120.81,6264.0,3102330636.0,38,60503470.0,75,523720000.0,0.0,0.0,13,7,0.5689003030728232,medio,medio,2019-06-30
2019-06-30,2019,MAGDALENA,GUAMAL,37,11311.0,5232007330.059999,6331.0,3171231035.0,83,196383604.0,73,555650000.0,0.0,0.0,12,7,0.5756718474924285,medio,medio,2019-09-30
2019-09-30,2019,MAGDALENA,GUAMAL,54,12310.0,5692988254.71,6423.0,3361646601.0,38,180178342.0,76,622050000.0,0.0,0.0,12,7,0.5760145614055986,medio,medio,2019-12-31
2019-12-31,2019,MAGDALENA,GUAMAL,53,14983.0,7513075287.73,6488.0,2895839920.0,46,157100792.0,104,520750000.0,0.0,0.0,13,7,0.5821512513601935,medio,alto,2020-03-31
2020-03-31,2020,MAGDALENA,GUAMAL,60,16386.0,7930430173.44,6650.0,3832842584.0,40,115397720.0,322,1206234000.0,0.0,0.0,19,8,0.6123872969808511,alto,alto,2020-06-30
2020-06-30,2020,MAGDALENA,GUAMAL,60,14267.0,6399893283.0,6849.0,4870676445.0,19,118428030.0,221,975362026.0,0.0,0.0,20,8,0.6055062812510429,alto,alto,2020-09-30
2020-09-30,2020,MAGDALENA,GUAMAL,66,16553.0,8139000273.0,7000.0,4697066699.0,41,74537430.0,469,1690109741.0,0.0,0.0,21,8,0.6200444504144601,alto,alto,2020-12-31
2020-12-31,2020,MAGDALENA,GUAMAL,82,22562.0,11103740812.26,7176.0,4878555414.0,35,79380361.0,433,1668462085.0,0.0,0.0,20,8,0.6219594027420604,alto,alto,2021-03-31
2017-12-31,2017,MAGDALENA,NUEVA GRANADA,31,25408.0,19502865112.21,0.0,0.0,0,0.0,0,0.0,0.0,0.0,7,2,0.21798339291425978,bajo,bajo,2018-03-31
2018-03-31,2018,MAGDALENA,NUEVA GRANADA,33,24317.0,18062334099.62,0.0,0.0,1,785600.0,0,0.0,0.0,0.0,8,3,0.2820274038266684,bajo,bajo,2018-06-30
2018-06-30,2018,MAGDALENA,NUEVA GRANADA,45,25876.0,19291658627.96,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,2,0.23014413313196877,bajo,bajo,2018-09-30
2018-09-30,2018,MAGDALENA,NUEVA GRANADA,49,30231.0,22715526437.88,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,2,0.23216228599846628,bajo,bajo,2018-12-31
2018-12-31,2018,MAGDALENA,NUEVA GRANADA,49,31262.0,24599472488.46,0.0,0.0,2,188500.0,0,0.0,0.0,0.0,11,3,0.2936217228625499,bajo,bajo,2019-03-31
2019-03-31,2019,MAGDALENA,NUEVA GRANADA,46,28479.0,21643236046.71,0.0,0.0,1,38500.0,0,0.0,0.0,0.0,13,3,0.2896937994470562,bajo,bajo,2019-06-30
2019-06-30,2019,MAGDALENA,NUEVA GRANADA,52,32050.0,22794395845.920002,0.0,0.0,5,1031800.0,0,0.0,0.0,0.0,12,3,0.30510663915672076,bajo,bajo,2019-09-30
2019-09-30,2019,MAGDALENA,NUEVA GRANADA,59,38708.0,28242879591.14,0.0,0.0,23,4067250.0,0,0.0,0.0,0.0,12,3,0.3193496737611365,bajo,bajo,2019-12-31
2019-12-31,2019,MAGDALENA,NUEVA GRANADA,59,40701.0,30651870296.010002,0.0,0.0,5,281914.0,0,0.0,0.0,0.0,13,3,0.30654480197841744,bajo,bajo,2020-03-31
2020-03-31,2020,MAGDALENA,NUEVA GRANADA,66,38318.0,26101238037.35,0.0,0.0,6,1666430.0,0,0.0,0.0,0.0,16,7,0.35749589910447005,bajo,bajo,2020-06-30
2020-06-30,2020,MAGDALENA,NUEVA GRANADA,75,36786.0,24457744264.47,0.0,0.0,0,0.0,0,0.0,0.0,0.0,18,7,0.3079192639374066,bajo,bajo,2020-09-30
2020-09-30,2020,MAGDALENA,NUEVA GRANADA,80,50816.0,35471040703.740005,0.0,0.0,5,1950000.0,0,0.0,0.0,0.0,19,7,0.3657980132194838,bajo,bajo,2020-12-31
2020-12-31,2020,MAGDALENA,NUEVA GRANADA,93,54649.0,35622761443.76,0.0,0.0,5,1482500.0,0,0.0,0.0,0.0,19,7,0.3666031036981749,bajo,bajo,2021-03-31
2017-12-31,2017,MAGDALENA,PEDRAZA,7,333.0,91471969.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,2,0.1631685303406771,bajo,bajo,2018-03-31
2018-03-31,2018,MAGDALENA,PEDRAZA,9,248.0,45590229.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.15688998870257354,bajo,bajo,2018-06-30
2018-06-30,2018,MAGDALENA,PEDRAZA,10,264.0,56599114.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,2,0.1630807463527373,bajo,bajo,2018-09-30
2018-09-30,2018,MAGDALENA,PEDRAZA,7,293.0,39649114.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,2,0.15992020942509164,bajo,bajo,2018-12-31
2018-12-31,2018,MAGDALENA,PEDRAZA,8,86.0,10416860.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,2,0.15028699200266535,bajo,bajo,2019-03-31
2019-03-31,2019,MAGDALENA,PEDRAZA,8,71.0,5675621.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5,2,0.1430025458399241,bajo,bajo,2019-06-30
2019-06-30,2019,MAGDALENA,PEDRAZA,10,87.0,19078354.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,6,2,0.15385850778268645,bajo,bajo,2019-09-30
2019-09-30,2019,MAGDALENA,PEDRAZA,14,231.0,45104244.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,7,2,0.16804665580220093,bajo,bajo,2019-12-31
2019-12-31,2019,MAGDALENA,PEDRAZA,13,310.0,134249984.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,7,2,0.17239260007963078,bajo,bajo,2020-03-31
2020-03-31,2020,MAGDALENA,PEDRAZA,16,544.0,146770610.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,9,7,0.23904328385337567,bajo,bajo,2020-06-30
2020-06-30,2020,MAGDALENA,PEDRAZA,15,223.0,86680001.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,8,7,0.22916849079568233,bajo,bajo,2020-09-30
2020-09-30,2020,MAGDALENA,PEDRAZA,15,245.0,100555093.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,9,7,0.2331383110496412,bajo,bajo,2020-12-31
2020-12-31,2020,MAGDALENA,PEDRAZA,24,345.0,95680760.38,0.0,0.0,0,0.0,0,0.0,0.0,0.0,11,7,0.2436948505726253,bajo,bajo,2021-03-31
2017-12-31,2017,MAGDALENA,PIJIﾑO DEL CARMEN,14,2137.0,451235798.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,12,2,0.200858708165142,bajo,bajo,2018-03-31
2018-03-31,2018,MAGDALENA,PIJIﾑO DEL CARMEN,14,494.0,92701057.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,2,0.18341242266048718,bajo,bajo,2018-06-30
2018-06-30,2018,MAGDALENA,PIJIﾑO DEL CARMEN,14,1126.0,145744778.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,2,0.18919228047659142,bajo,bajo,2018-09-30
2018-09-30,2018,MAGDALENA,PIJIﾑO DEL CARMEN,15,7351.0,719937314.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,10,2,0.20463653480502453,bajo,bajo,2018-12-31
2018-12-31,2018,MAGDALENA,PIJIﾑO DEL CARMEN,15,12352.0,2131849878.63,0.0,0.0,6,1008500.0,0,0.0,0.0,0.0,11,3,0.2813520464432571,bajo,bajo,2019-03-31
2019-03-31,2019,MAGDALENA,PIJIﾑO DEL CARMEN,17,13213.0,2579908628.91,0.0,0.0,1,60000.0,0,0.0,0.0,0.0,11,3,0.26808261502850467,bajo,bajo,2019-06-30
